,journal,title,authors,abstract,cite,JEL,url,vol,doi,year
55,Journal of the European Economic Association,Presidential Address 2020: Suboptimal Climate Policy[“Climate Change Uncertainty Spillover in the Macroeconomy.”],"['John Hassler', 'Per Krusell', 'Conny Olovsson']","There is a scientific consensus that human activities, in the form of emissions of carbon dioxide into the atmosphere, cause global warming. These emissions mostly occur in the marketplace, that is, they are undertaken by private individuals and firms. Governments seeking to curb emissions thus need to design policies that influence market behavior in the direction of their goals. Economists refer to Pigou taxation as “the” solution here, since the case of global warming can be seen as a pure (negative) externality. We agree. However, given the reluctance of policymakers to agree with us, there is an urgent need to consider, and compare, suboptimal policies. In this paper, we look at one such instance: setting a global tax on carbon at the wrong level. How costly are different errors? Since there is much uncertainty about how much climate change there will be, and how damaging it is when it occurs, ex-post errors will most likely be made. We compare different kinds of errors qualitatively and quantitatively and find that policy errors based on over-pessimistic views on climate change are much less costly than those made based on over-optimism. This finding is an inherent feature of standard integrated assessment models, even though these models do not feature tipping points or strong linearities.","John Hassler & Per Krusell & Conny Olovsson, 2021. ""Presidential Address 2020: Suboptimal Climate Policy [“Climate Change Uncertainty Spillover in the Macroeconomy.”],"" Journal of the European Economic Association, European Economic Association, vol. 19(6), pages 2895-2928.",N\A,https://ideas.repec.org/a/oup/jeurec/v19y2021i6p2895-2928..html,"19(6), pages 2895-2928.",10.1093/jeea/jvab048,2021
56,Journal of the European Economic Association,Marshall Lecture 2020: The Measure of Monopsony[Monopsony in the UK],"['Monica Langella', 'Alan Manning']","There has been increasing interest in recent years in monopsony in the labour market. This paper discusses how we can measure monopsony power by combining insights from models based on both frictions and idiosyncrasies. It presents some evidence from the United Kingdom and the United States about how monopsony power varies across the wage distribution within markets, over the business cycle and over time.","Monica Langella & Alan Manning, 2021. ""Marshall Lecture 2020: The Measure of Monopsony [Monopsony in the UK],"" Journal of the European Economic Association, European Economic Association, vol. 19(6), pages 2929-2957.",N\A,https://ideas.repec.org/a/oup/jeurec/v19y2021i6p2929-2957..html,"19(6), pages 2929-2957.",10.1093/jeea/jvab039,2021
57,Journal of the European Economic Association,"Presidential Address 2021: Climate-Change Pledges, Actions, and Outcomes[Semiparametric Estimates of Monetary Policy Effects: String Theory Revisited]","['Tiloka de Silva', 'Silvana Tenreyro']","We study countries’ compliance with the targets pledged in international climate-change agreements and the impact of those agreements and specific climate laws and policies on greenhouse-gas emissions and economic outcomes. To do so, we compile and codify data on international agreements and measures enacted at the national and sub-national levels. We find that compliance with targets has been mixed. Still, countries that signed the Kyoto Protocol or the Copenhagen Accord experienced significant reductions in emissions when compared to non-signatories. Having quantifiable targets led to further reductions. Effects from the Paris Agreement are not yet evident in the data. Carbon taxes and the introduction of emission-trading schemes led to material reductions in emissions. Other climate laws or policies do not appear to have had, individually, a material effect on emissions. The impact on GDP growth or inflation from most measures was largely insignificant. Overall, much more ambitious targets would be needed to offset the impact of economic and population growth on emissions and contain the expansion of the stock of gases.","Tiloka de Silva & Silvana Tenreyro, 2021. ""Presidential Address 2021: Climate-Change Pledges, Actions, and Outcomes [Semiparametric Estimates of Monetary Policy Effects: String Theory Revisited],"" Journal of the European Economic Association, European Economic Association, vol. 19(6), pages 2958-2991.",N\A,https://ideas.repec.org/a/oup/jeurec/v19y2021i6p2958-2991..html,"19(6), pages 2958-2991.",10.1093/jeea/jvab046,2021
58,Journal of the European Economic Association,"“If You Compete with us, We Shan’T Marry You”: The (Mary Paley and) Alfred Marshall Lecture[Why Did the West Extend the Franchise? Democracy, Inequality, and Growth in Historical Perspective]","['Rohini Pande', 'Helena Roy']","Alfred Marshall and Mary Paley Marshall are often described as the first academic economist couple. Both studied at the University of Cambridge, where Paley became one of the first women to take the Tripos exam and the first female lecturer in economics, with Marshall’s encouragement. But in later life, Marshall opposed granting Cambridge degrees to women and their participation in academic economics. This paper recounts Alfred Marshall’s use of gender norms, born out of a separate spheres ideology, to promote and ingrain women’s exclusion in academic economics and beyond. We demonstrate the persistence of this ideology and resultant norms, drawing parallels between gendered inequities in labor market outcomes for Cambridge graduates in the UK post-Industrial Revolution and those apparent in cross-country data today. We argue that the persistence of the norms produced by separate spheres ideologies is likely to reflect, at least in part, the rents associated with preferential access to better paid, high-skilled labor market opportunities. In doing so, we ask who benefits from gender norms, who enforces them, and suggest relevant policy work and areas for future research.","Rohini Pande & Helena Roy, 2021. ""“If You Compete with us, We Shan’T Marry You”: The (Mary Paley and) Alfred Marshall Lecture [Why Did the West Extend the Franchise? Democracy, Inequality, and Growth in Historical Perspective],"" Journal of the European Economic Association, European Economic Association, vol. 19(6), pages 2992-3024.",N\A,https://ideas.repec.org/a/oup/jeurec/v19y2021i6p2992-3024..html,"19(6), pages 2992-3024.",10.1093/jeea/jvab049,2021
59,Journal of the European Economic Association,"Global Income Inequality, 1820–2020: the Persistence and Mutation of Extreme Inequality[Global Inequality of Hourly Income, 1980–2020]","['Lucas Chancel', 'Thomas Piketty']","In this paper, we mobilize newly available historical series from the World Inequality Database to construct world income distribution estimates from 1820 to 2020. We find that the level of global income inequality has always been very large, reflecting the persistence of a highly hierarchical world economic system. Global inequality increased between 1820 and 1910, in the context of the rise of Western dominance and colonial empires, and then stabilized at a very high level between 1910 and 2020. Between 1820 and 1910, both between-countries and within-countries inequality were increasing. In contrast, these two components of global inequality have moved separately between 1910 and 2020: Within-countries inequality dropped in 1910–1980 (while between-countries inequality kept increasing) but rose in 1980–2020 (while between-countries inequality started to decline). As a consequence of these contradictory and compensating evolutions, early 21st century neo-colonial capitalism involves similar levels of inequality as early 20th century colonial capitalism, though it is based on a different set of rules and institutions. We also discuss how alternative rules such as fiscal revenue sharing could lead to a significant drop in global inequality. (JEL: N30, O10, O40)","Lucas Chancel & Thomas Piketty, 2021. ""Global Income Inequality, 1820–2020: the Persistence and Mutation of Extreme Inequality [Global Inequality of Hourly Income, 1980–2020],"" Journal of the European Economic Association, European Economic Association, vol. 19(6), pages 3025-3062.",N\A,https://ideas.repec.org/a/oup/jeurec/v19y2021i6p3025-3062..html,"19(6), pages 3025-3062.",10.1093/jeea/jvab047,2021
60,Journal of the European Economic Association,The Impact of the First Professional Police Forces on Crime[State Capacity and Economic Development: A Network Approach],"['Anna Bindler', 'Randi Hjalmarsson']","This paper evaluates the effect on crime of creating a fundamental modern-day institution: centralized professional police forces tasked with preventing crime. We study the 1829 formation of the London Metropolitan Police—the first professional force worldwide. Using newly digitized and geocoded crime and police data together with difference-in-differences and pre–post designs, we find evidence of a significant reduction in violent crimes (despite the possibility of offsetting increases in clearance and reporting rates). In contrast, a reduction in property crime is not visible.","Anna Bindler & Randi Hjalmarsson, 2021. ""The Impact of the First Professional Police Forces on Crime [State Capacity and Economic Development: A Network Approach],"" Journal of the European Economic Association, European Economic Association, vol. 19(6), pages 3063-3103.",N\A,https://ideas.repec.org/a/oup/jeurec/v19y2021i6p3063-3103..html,"19(6), pages 3063-3103.",10.1093/jeea/jvab011,2021
61,Journal of the European Economic Association,"The Adjustment of Labor Markets to Robots[“Skills, Tasks and Technologies: Implications for Employment and Earnings]","['Wolfgang Dauth', 'Sebastian Findeisen', 'Jens Suedekum', 'Nicole Woessner']","We use detailed administrative data to study the adjustment of local labor markets to industrial robots in Germany. Robot exposure, as predicted by a shift-share variable, is associated with displacement effects in manufacturing, but those are fully offset by new jobs in services. The incidence mostly falls on young workers just entering the labor force. Automation is related to more stable employment within firms for incumbents, and this is driven by workers taking over new tasks in their original plants. Several measures indicate that those new jobs are of higher quality than the previous ones. Young workers also adapt their educational choices, and substitute away from vocational training towards colleges and universities. Finally, industrial robots have benefited workers in occupations with complementary tasks, such as managers or technical scientists.","Wolfgang Dauth & Sebastian Findeisen & Jens Suedekum & Nicole Woessner, 2021. ""The Adjustment of Labor Markets to Robots [“Skills, Tasks and Technologies: Implications for Employment and Earnings],"" Journal of the European Economic Association, European Economic Association, vol. 19(6), pages 3104-3153.",N\A,https://ideas.repec.org/a/oup/jeurec/v19y2021i6p3104-3153..html,"19(6), pages 3104-3153.",10.1093/jeea/jvab012,2021
62,Journal of the European Economic Association,Electoral Systems and Inequalities in Government Interventions[“Distributive Politics and Electoral Incentives: Evidence from Seven US State Legislatures.”],"['Garance Genicot', 'Laurent Bouton', 'Micael Castanheira']",This paper studies the political determinants of inequalities in government interventions under majoritarian (MAJ) and proportional representation (PR) systems. We propose a probabilistic voting model of electoral competition with highly targetable government interventions and heterogeneous localities. We uncover a novel relative electoral sensitivity effect that affects government interventions only under MAJ systems. This effect tends to reduce inequality in government interventions under MAJ systems when districts are composed of sufficiently homogeneous localities. This effect goes against the conventional wisdom that MAJ systems are necessarily more conducive to inequality than PR systems. We illustrate the empirical relevance of our results with numerical simulations on possible reforms of the US Electoral College.,"Garance Genicot & Laurent Bouton & Micael Castanheira, 2021. ""Electoral Systems and Inequalities in Government Interventions [“Distributive Politics and Electoral Incentives: Evidence from Seven US State Legislatures.”],"" Journal of the European Economic Association, European Economic Association, vol. 19(6), pages 3154-3206.",N\A,https://ideas.repec.org/a/oup/jeurec/v19y2021i6p3154-3206..html,"19(6), pages 3154-3206.",10.1093/jeea/jvab016,2021
63,Journal of the European Economic Association,Risk Sharing in Village Economies Revisited[Efficient Risk Sharing with Limited Commitment and Storage],"['Tessa Bold', 'Tobias Broer']","We quantitatively evaluate a model of insurance with limited commitment where the requirement that contracts be immune to deviations by subcoalitions makes group size endogenous, as proposed by Genicot and Ray. We compare the model’s predictions to panel data from rural Indian villages. Apart from predicting a realistic degree of insurance, the model captures the evidence along two new dimensions: First, the largest coalition-proof groups are substantially smaller than typical villages. Second, with strong insurance in small groups, individual consumption responds symmetrically to income rises and falls, while alternative models predict strong counterfactual asymmetry.","Tessa Bold & Tobias Broer, 2021. ""Risk Sharing in Village Economies Revisited [Efficient Risk Sharing with Limited Commitment and Storage],"" Journal of the European Economic Association, European Economic Association, vol. 19(6), pages 3207-3248.",N\A,https://ideas.repec.org/a/oup/jeurec/v19y2021i6p3207-3248..html,"19(6), pages 3207-3248.",10.1093/jeea/jvab043,2021
64,Journal of the European Economic Association,Wage Equalization and Regional Misallocation: Evidence from Italian and German Provinces[“Regional Wage Disparities and Migration.”],"['Tito Boeri', 'Andrea Ichino', 'Enrico Moretti', 'Johanna Posch']","Italy and Germany have similar geographical differences in firm productivity—with the North more productive than the South in Italy and the West more productive than the East in Germany—but have adopted different models of wage bargaining. Italy sets wages based on nationwide contracts that allow for limited local wage adjustments, while Germany has moved toward a more flexible system that allows for local bargaining. We find that Italy exhibits limited geographical wage differences in nominal terms and almost no relationship between local productivity and local nominal wages, while Germany has larger geographic wage differences and a tighter link between local wages and local productivity. As a consequence, in Italy, low-productivity provinces have higher non-employment rates than high-productivity provinces, because employers cannot lower wages, while in Germany the relationship between non-employment and productivity is significantly weaker. We conclude that the Italian system has significant costs in terms of forgone aggregate earnings and employment because it generates a spatial equilibrium where workers queue for jobs in the South and remain unemployed while waiting. If Italy adopted the German system, aggregate employment and earnings would increase by 11.04% and 7.45%, respectively. Our findings are relevant for other European countries.","Tito Boeri & Andrea Ichino & Enrico Moretti & Johanna Posch, 2021. ""Wage Equalization and Regional Misallocation: Evidence from Italian and German Provinces [“Regional Wage Disparities and Migration.”],"" Journal of the European Economic Association, European Economic Association, vol. 19(6), pages 3249-3292.",N\A,https://ideas.repec.org/a/oup/jeurec/v19y2021i6p3249-3292..html,"19(6), pages 3249-3292.",10.1093/jeea/jvab019,2021
65,Journal of the European Economic Association,Can Trade Taxes be a Major Source of Government Revenue?,['Ahmad Lashkaripour'],"The tariff-for-revenue argument has been invoked repeatedly in recent years to justify protectionism. It is motivated by the belief that a country with market power can use trade taxes to raise revenue from foreign consumers and producers. This paper develops a new sufficient statistics methodology to evaluate this claim for a wide range of countries. I show that (a) even large countries have limited market power. (b) So, before retaliation by trading partners, the average country can beneficially replace only 16% of its domestic tax revenues with trade taxes. (c) After retaliation, however, 50% of the collected trade tax revenues disappear, governments are forced to increase domestic taxes to counter their shrinking tax base, and real gross domestic product drops across-the-board by an average of 7%. On the flip side, these findings indicate (d) the gains from multilateral trade agreements are also 30% larger once we account for the fiscal cost of trade wars.","Ahmad Lashkaripour, 2021. ""Can Trade Taxes be a Major Source of Government Revenue?,"" Journal of the European Economic Association, European Economic Association, vol. 19(5), pages 2399-2428.",N\A,https://ideas.repec.org/a/oup/jeurec/v19y2021i5p2399-2428..html,"19(5), pages 2399-2428.",10.1093/jeea/jvaa058,2021
66,Journal of the European Economic Association,Social Norms and Fertility,"['Sunha Myong', 'JungJae Park', 'Junjian Yi']","We document three stylized facts on marriage and fertility patterns in East Asian societies: (i) their marriage rates are among the highest in the world, but their total fertility is the lowest; (ii) although they have the lowest total fertility, almost all married women have at least one child; and (iii) almost no single women have any children. As these societies have been influenced by Confucianism over millennia, marriage and fertility decisions are potentially shaped by two social norms: the unequal gender division of childcare and the stigma attached to out-of-wedlock births. We present a model incorporating the two social norms, and structurally estimate it using data from South Korea. We find that the social norm of unequal gender division of childcare plays a significant role in the low fertility rates, especially for highly educated women. However, the social stigma attached to out-of-wedlock births has modest effects on the childlessness rate for single women. Our results show that the tension between the persistent gender ideology and the rapid socioeconomic development is the main driving force behind the unique marriage and fertility patterns in East Asian societies.","Sunha Myong & JungJae Park & Junjian Yi, 2021. ""Social Norms and Fertility,"" Journal of the European Economic Association, European Economic Association, vol. 19(5), pages 2429-2466.",N\A,https://ideas.repec.org/a/oup/jeurec/v19y2021i5p2429-2466..html,"19(5), pages 2429-2466.",10.1093/jeea/jvaa048,2021
67,Journal of the European Economic Association,Electoral Incentives and the Allocation of Public Funds,"['Frederico Finan', 'Maurizio Mazzocco']","Politicians allocate public resources in ways that maximize political gains, and potentially at the cost of lower welfare. In this paper, we quantify these welfare costs in the context of Brazil’s federal legislature, which grants its members a budget to fund public projects within their states. Using data from the state of Roraima, we estimate a model of politicians’ allocation decisions and find that 26.8% of the public funds allocated by legislators are distorted relative to a social planner’s allocation. We then use the model to simulate three potential policy reforms to the electoral system: the adoption of approval voting, imposing a one-term limit, and redistricting. We find that a one-term limit and redistricting are both effective at reducing distortions. The one-term limit policy, however, increases corruption, which makes it a welfare-reducing policy.","Frederico Finan & Maurizio Mazzocco, 2021. ""Electoral Incentives and the Allocation of Public Funds,"" Journal of the European Economic Association, European Economic Association, vol. 19(5), pages 2467-2512.",N\A,https://ideas.repec.org/a/oup/jeurec/v19y2021i5p2467-2512..html,"19(5), pages 2467-2512.",10.1093/jeea/jvaa055,2021
68,Journal of the European Economic Association,Ceo Pay and the Rise of Relative Performance Contracts: A Question of Governance?,"['Brian Bell', 'Simone Pedemonte', 'John Van Reenen']","We exploit the large rise in relative performance awards in the United Kingdom over the last two decades to investigate whether these contracts improve the alignment between CEO pay and firm performance. We first document that corporate governance appears to be stronger when institutional ownership is greater. Then, using hand-collected data from annual reports on explicit contracts, we show that (1) CEO pay still responds more to increases in the firms’ stock performance than to decreases, and, importantly, this asymmetry is stronger when corporate governance is weak as measured by low institutional ownership; and (2) “pay for luck” persists as remuneration increases with random positive shocks, even when the CEO has equity awards that explicitly condition on firm performance relative to peer firms in the same sector. A major reason why relative performance contracts do not eliminate pay for luck is that CEOs who fail to meet the terms of their past performance awards are able to obtain more generous new equity rewards in the future in weakly governed firms. We show the mechanism operates both through the quantum of shares and the structure of new contracts. These findings suggest that reforms to the formal structure of CEO pay contracts are unlikely to align incentives in the absence of strong corporate governance.","Brian Bell & Simone Pedemonte & John Van Reenen, 2021. ""Ceo Pay and the Rise of Relative Performance Contracts: A Question of Governance?,"" Journal of the European Economic Association, European Economic Association, vol. 19(5), pages 2513-2542.",N\A,https://ideas.repec.org/a/oup/jeurec/v19y2021i5p2513-2542..html,"19(5), pages 2513-2542.",10.1093/jeea/jvab005,2021
69,Journal of the European Economic Association,Political Connections and White-Collar Crime: Evidence from Insider Trading in France,"['Thomas Bourveau', 'Renaud Coulomb', 'Marc Sangnier']","This paper investigates whether political connections affect individuals’ propensity to engage in white-collar crime. We identify connections by campaign donations or direct friendships and use the 2007 French Presidential election as a marker of change in the value of political connections to the winning candidate. We compare the behavior of Directors of publicly listed companies who were connected to the future President to the behavior of other non-connected Directors, before and after the election. Consistent with the belief that connections to a powerful politician can protect someone from prosecution or punishment, we uncover indirect evidence that connected Directors are more likely to engage in suspicious insider trading after the election: Purchases by connected Directors trigger larger abnormal returns, connected Directors are less likely to comply with trading disclosure requirements in a timely fashion, and connected Directors trade closer in time to their firms’ announcements of results. (JEL: D72, G14, G18, G38, K22, K42)","Thomas Bourveau & Renaud Coulomb & Marc Sangnier, 2021. ""Political Connections and White-Collar Crime: Evidence from Insider Trading in France,"" Journal of the European Economic Association, European Economic Association, vol. 19(5), pages 2543-2576.",N\A,https://ideas.repec.org/a/oup/jeurec/v19y2021i5p2543-2576..html,"19(5), pages 2543-2576.",10.1093/jeea/jvab004,2021
70,Journal of the European Economic Association,"Market Depth, Leverage, and Speculative Bubbles","['Zeno Enders', 'Hendrik Hakenes']","We develop a model of rational bubbles based on leverage and the assumption of an imprecisely known maximum market size. In a bubble, traders push the asset price above its fundamental value in a dynamic way, driven by rational expectations about future price developments. At a previously unknown date, the bubble will endogenously burst. Households optimally decide whether to lend to traders with limited liability. Bubbles increase welfare of the initial asset holders, but reduce welfare of future households. We provide general conditions for the possibility of bubbles depending on uncertainty about market size, traders’ degree of leverage, and the risk-free rate. This allows us to discuss several policy measures. Capital requirements and a correctly implemented Tobin tax can prevent bubbles. Implemented incorrectly, however, these measures may create the possibility of bubbles and can reduce welfare.","Zeno Enders & Hendrik Hakenes, 2021. ""Market Depth, Leverage, and Speculative Bubbles,"" Journal of the European Economic Association, European Economic Association, vol. 19(5), pages 2577-2621.",N\A,https://ideas.repec.org/a/oup/jeurec/v19y2021i5p2577-2621..html,"19(5), pages 2577-2621.",10.1093/jeea/jvab008,2021
71,Journal of the European Economic Association,Curating Local Knowledge: Experimental Evidence from Small Retailers in Indonesia,"['Patricio S Dalton', 'Julius Rüschenpöhler', 'Burak Uras', 'Bilal Zia']","Business practices and performance vary widely across businesses within the same sector. A key outstanding question is why profitable practices do not readily diffuse. We conduct a field experiment among urban retailers in Indonesia to study whether alleviating informational and behavioral frictions can facilitate such diffusion in a cost-effective manner. Through quantitative and qualitative fieldwork, we curate a handbook that associates locally relevant practices with performance, and provides idiosyncratic implementation guidance informed by exemplary local retailers. We complement this handbook with two light-touch interventions to facilitate behavior change. A subset of retailers is invited to a documentary movie screening featuring the paths to success of exemplary peers. Another subset is offered two 30-minute personal visits by a local facilitator. A third group is offered both. Eighteen months later, we find significant impacts on practice adoption when the handbook is coupled with the two behavioral nudges, and up to a 35% increase in profits and 16.7% increase in sales. These findings suggest both informational and behavioral constraints are at play. The types of practices adopted map the performance improvements to efficiency gains rather than other channels. A simple cost–benefit analysis shows such locally relevant knowledge can be codified and scaled successfully at relatively low cost.","Patricio S Dalton & Julius Rüschenpöhler & Burak Uras & Bilal Zia, 2021. ""Curating Local Knowledge: Experimental Evidence from Small Retailers in Indonesia,"" Journal of the European Economic Association, European Economic Association, vol. 19(5), pages 2622-2657.",N\A,https://ideas.repec.org/a/oup/jeurec/v19y2021i5p2622-2657..html,"19(5), pages 2622-2657.",10.1093/jeea/jvab007,2021
72,Journal of the European Economic Association,"Heat Waves, Climate Change, and Economic Output","['Steve Miller', 'Kenn Chua', 'Jay Coggins', 'Hamid Mohtadi']","Climate change is likely to affect economies not only through warming, but also via an increase in prolonged extreme events like heat waves. However, the impacts of heat waves on economic output are not well captured by standard empirical approaches that ignore when hot days occur. Using a global dataset spanning 1979–2016, we show agricultural losses from past heat waves are up to an order of magnitude larger than suggested by standard approaches. Combining these estimates with a suite of climate models implies that by the end of the century, climate damages in agriculture may be 5–10 times larger than is predicted by a focus on mean temperature shifts alone. These findings have important implications for targeting and evaluating climate adaptation efforts.","Steve Miller & Kenn Chua & Jay Coggins & Hamid Mohtadi, 2021. ""Heat Waves, Climate Change, and Economic Output,"" Journal of the European Economic Association, European Economic Association, vol. 19(5), pages 2658-2694.",N\A,https://ideas.repec.org/a/oup/jeurec/v19y2021i5p2658-2694..html,"19(5), pages 2658-2694.",10.1093/jeea/jvab009,2021
73,Journal of the European Economic Association,Explaining Wage Losses After Job Displacement: Employer Size and Lost Firm Wage Premiums,"['Daniel Fackler', 'Steffen Mueller', 'Jens Stegmaier']","This paper investigates whether wage losses after job displacement are driven by lost firm wage premiums or worker productivity depreciations. We estimate losses in wages and firm wage premiums, the latter being measured as firm effects from a two-way fixed-effects wage decomposition. Using new German administrative data on displacements from small and large employers, we find that wage losses are to a large extent explained by losses in firm wage premiums and that premium losses are largely permanent. We show that losses strongly increase with pre-displacement employer size. This provides an explanation for large and persistent wage losses reported in previous displacement studies typically focusing on large employers, only.","Daniel Fackler & Steffen Mueller & Jens Stegmaier, 2021. ""Explaining Wage Losses After Job Displacement: Employer Size and Lost Firm Wage Premiums,"" Journal of the European Economic Association, European Economic Association, vol. 19(5), pages 2695-2736.",N\A,https://ideas.repec.org/a/oup/jeurec/v19y2021i5p2695-2736..html,"19(5), pages 2695-2736.",10.1093/jeea/jvab022,2021
74,Journal of the European Economic Association,Using Payroll Tax Variation to Unpack the Black Box of Firm-Level Production,"['Youssef Benzarti', 'Jarkko Harju']","This paper uses quasi-experimental variation in payroll tax rates in Finland to investigate how firms use their input factors. We find that higher payroll tax rates lead to large employment responses and have no effects on employee-level earnings. As payroll taxes increase, firms substitute away from low-skilled, routine, and manual workers. Higher firm-level payroll tax rates also slightly decrease the total output of firms. Our results imply that firm-level production and input factor choices are clearly affected by payroll taxes.","Youssef Benzarti & Jarkko Harju, 2021. ""Using Payroll Tax Variation to Unpack the Black Box of Firm-Level Production,"" Journal of the European Economic Association, European Economic Association, vol. 19(5), pages 2737-2764.",N\A,https://ideas.repec.org/a/oup/jeurec/v19y2021i5p2737-2764..html,"19(5), pages 2737-2764.",10.1093/jeea/jvab010,2021
75,Journal of the European Economic Association,Sticking to One’s Guns: Mass Shootings and the Political Economy of Gun Control in the United States,['Hasin Yousaf'],"How do events that highlight a policy issue impact political preferences? In this paper, I analyze the impact of mass shootings on voter behavior. I show that, conditional on population, mass shootings are largely random events. Using a difference-in-differences strategy, I find that mass shootings result in a 1.7 percentage point loss in Republican vote share in counties where they occur. Identification that relies on comparing successful and failed mass shootings yields similar results. Mass shootings lead to an increase in the salience of gun policy and increase the divide on gun policy among both voters and politicians. Democrats (Republicans) tend to demand even stricter (looser) gun control after mass shootings. These results suggest that increasing the salience of an issue may polarize the electorate.","Hasin Yousaf, 2021. ""Sticking to One’s Guns: Mass Shootings and the Political Economy of Gun Control in the United States,"" Journal of the European Economic Association, European Economic Association, vol. 19(5), pages 2765-2802.",N\A,https://ideas.repec.org/a/oup/jeurec/v19y2021i5p2765-2802..html,"19(5), pages 2765-2802.",10.1093/jeea/jvab013,2021
76,Journal of the European Economic Association,Lift the Ban? Initial Employment Restrictions and Refugee Labour Market Outcomes,"['Francesco Fasani', 'Tommaso Frattini', 'Luigi Minale']","This paper investigates the medium- to long-term effects on refugee labour market outcomes of the temporary employment bans being imposed on asylum seekers in many countries. Using a newly collected data set on employment restrictions together with individual data for refugees entering European countries between 1985 and 2012, our empirical strategy exploits the geographical and temporal variation in employment bans generated by their staggered introduction and removal coupled with frequent changes at the intensive margin. We find that exposure to a ban at arrival reduces refugee employment probability in post-ban years by 15%, an impact driven primarily by lower labour market participation. These effects are not mechanical, increase non-linearly in ban length, and last up to 10 years post arrival. The detrimental effects of employment bans are concentrated among less educated refugees, translate into lower occupational quality, and seem not to be driven by selective migration. Our causal estimates are robust to several identification tests accounting for the potential endogeneity of employment ban policies, including placebo analysis of non-refugee migrants and an instrumental variable strategy. We estimate a €37.6 billion output loss from the bans imposed on asylum seekers who arrived in Europe during the so-called 2015 refugee crisis.","Francesco Fasani & Tommaso Frattini & Luigi Minale, 2021. ""Lift the Ban? Initial Employment Restrictions and Refugee Labour Market Outcomes,"" Journal of the European Economic Association, European Economic Association, vol. 19(5), pages 2803-2854.",N\A,https://ideas.repec.org/a/oup/jeurec/v19y2021i5p2803-2854..html,"19(5), pages 2803-2854.",10.1093/jeea/jvab021,2021
77,Journal of the European Economic Association,Reputation Concerns in Risky Experimentation[Reputation and Survival: Learning in a Dynamic Signalling Model],"['Chia-Hui Chen', 'Junichiro Ishida', 'Wing Suen']","High-ability agents are more likely to achieve early success in risky experimentation, but learn faster that their project is not promising. These counteracting effects give rise to a signaling model with double-crossing property. This property tends to induce homogenization of quitting times between types, which in turn leads to some pooling in equilibrium. Low-ability agents may hold out to continue their project for the prospect of pooling with the high type, despite having a negative instantaneous net payoff. A war-of-attrition mechanism causes low-ability agents to quit only gradually over time, and to stop quitting for a period immediately before all agents exit.","Chia-Hui Chen & Junichiro Ishida & Wing Suen, 2021. ""Reputation Concerns in Risky Experimentation [Reputation and Survival: Learning in a Dynamic Signalling Model],"" Journal of the European Economic Association, European Economic Association, vol. 19(4), pages 1981-2021.",N\A,https://ideas.repec.org/a/oup/jeurec/v19y2021i4p1981-2021..html,"19(4), pages 1981-2021.",10.1093/jeea/jvaa046,2021
78,Journal of the European Economic Association,Place-Based Interventions at Scale: The Direct and Spillover Effects of Policing and City Services on Crime[Clustering as a Design Problem],"['Christopher Blattman', 'Donald P Green', 'Daniel Ortega', 'Santiago Tobón']","In 2016, the city of Bogotá doubled police patrols and intensified city services on high-crime streets. They did so based on a criminological consensus that such place-based programs not only decrease crime, but also have beneficial spillovers for nearby streets. To test this, we worked with Bogotá to experiment on an unprecedented scale. We randomly assigned 1,919 streets to either 8 months of doubled police patrols, greater municipal services, both, or neither. Such scale brings econometric challenges. Spatial spillovers in dense networks introduce bias and complicate variance estimation through “fuzzy clustering”. But a design-based approach and randomization inference produce valid hypothesis tests in such settings. In contrast to the consensus, we find intensifying state presence did not generate substantively meaningful or statistically significant reductions in crime. Our estimates suggest modest direct effects but with crime displaced nearby, especially property crimes. Confidence intervals suggest we can rule out total reductions in crime of more than 2% from the two interventions.","Christopher Blattman & Donald P Green & Daniel Ortega & Santiago Tobón, 2021. ""Place-Based Interventions at Scale: The Direct and Spillover Effects of Policing and City Services on Crime [Clustering as a Design Problem],"" Journal of the European Economic Association, European Economic Association, vol. 19(4), pages 2022-2051.",N\A,https://ideas.repec.org/a/oup/jeurec/v19y2021i4p2022-2051..html,"19(4), pages 2022-2051.",10.1093/jeea/jvab002,2021
79,Journal of the European Economic Association,Midwives and Maternal Mortality: Evidence from a Midwifery Policy Experiment in 19th-century Sweden[“Finite Population Causal Standard Errors.”],"['Louise Lorentzon', 'Per Pettersson-Lidbom']","This paper estimates the causal effect of a historical midwifery policy experiment on maternal mortality, infant mortality, and stillbirth during the period of 1830–1894 in Sweden. Exploiting sharp changes or “discontinuities” across time and place in the availability of trained and licensed midwives as an exogenous source of variation, we find that a doubling of trained midwives led to a 20%–40% reduction in maternal mortality and a 20% increase in the uptake of midwife-assisted homebirths. The results thus suggest that a 1% increase in the share of midwife-assisted homebirths decreased maternal mortality by as much as 2%, which is a remarkable finding given that midwife training was only 6–12 months at that time. The results of this study contribute to the current debate about the most effective strategy to reduce the unacceptably high rate of maternal mortality in many developing countries, especially in low-resource settings.","Louise Lorentzon & Per Pettersson-Lidbom, 2021. ""Midwives and Maternal Mortality: Evidence from a Midwifery Policy Experiment in 19th-century Sweden [“Finite Population Causal Standard Errors.”],"" Journal of the European Economic Association, European Economic Association, vol. 19(4), pages 2052-2084.",N\A,https://ideas.repec.org/a/oup/jeurec/v19y2021i4p2052-2084..html,"19(4), pages 2052-2084.",10.1093/jeea/jvab014,2021
